locus	log2FoldChange	padj	symbol	description
AT3G03795				
AT3G03800	2.80539086828021	0.100484822112809	SYP131	syntaxin of plants 131
AT3G03805	1.6872774674474	0.845466225266639		
AT3G03810	-0.303224682912366	0.148726277703321	EDA30	O-fucosyltransferase family protein
AT3G03815				Natural antisense transcript overlaps with AT3G19290
AT3G03820	-0.801570230788215	0.29866458317674	SAUR29	SAUR-like auxin-responsive protein family
AT3G03825	0.72945503787683	0.800702511401803		
AT3G03826				transmembrane protein
AT3G03828	1.17089253639924	0.890169729552766		transmembrane protein
AT3G03830	-0.969552343600843	0.235020648128399	SAUR28	SAUR-like auxin-responsive protein family
AT3G03835	1.17089253639924	0.890169729552766		
AT3G03840	-1.23627549913951	0.0195621683649783	SAUR27	SAUR-like auxin-responsive protein family
AT3G03845	1.17089253639924	0.890169729552766		
AT3G03847	-2.56114546795895	0.7335282845849		SAUR-like auxin-responsive protein family
AT3G03850	-1.1723268398641	0.1190716891092	SAUR26	SAUR-like auxin-responsive protein family
AT3G03852				
AT3G03860	0.501848799951907	0.00105969584509005	APRL5	APR-like 5
AT3G03865				Natural antisense transcript overlaps with AT3G19590
AT3G03870	0.164892247572247	0.63898413620321		transmembrane protein
AT3G03875				
AT3G03880	-0.072964329838251	0.890169729552766		sterol O-acyltransferase%2C putative (DUF1639)
AT3G03890	0.256102818566213	0.114797389291249		FMN binding protein
AT3G03895				Natural antisense transcript overlaps with AT3G19780
AT3G03900	-0.335481706401913	0.439262026973251	APK3	adenosine-5'-phosphosulfate (APS) kinase 3
AT3G03905				
AT3G03910	2.29098713488406	0.771188988917978	GDH3	glutamate dehydrogenase 3
AT3G03915	2.1316761848543	0.79418305946047		
AT3G03920	-0.561687791323523	0.00566985877600456		H/ACA ribonucleoprotein complex%2C subunit Gar1/Naf1 protein
AT3G03925				
AT3G03930	3.24978182013602	0.0723646042351128		kinase-like protein
AT3G03935				
AT3G03940	-0.0275353643816377	0.897568712833414		Protein kinase family protein
AT3G03945				
AT3G03950	0.255444793754221	0.0644812497591203	ECT1	evolutionarily conserved C-terminal region 1
AT3G03955				Natural antisense transcript overlaps with AT3G20210
AT3G03960	-0.325764901981758	0.099029003499738		TCP-1/cpn60 chaperonin family protein
AT3G03965				Natural antisense transcript overlaps with AT3G20230
AT3G03970	0.0736202483964811	0.890169729552766		ARM repeat superfamily protein
AT3G03975				Natural antisense transcript overlaps with AT3G20680
AT3G03980	-0.549683897806257	0.00410538784926646		NAD(P)-binding Rossmann-fold superfamily protein
AT3G03985				
AT3G03990	0.203127930736077	0.536107673502722		alpha/beta-Hydrolases superfamily protein
AT3G03995				
AT3G04000	0.41301256278427	0.213341816481512		NAD(P)-binding Rossmann-fold superfamily protein
AT3G04005				
AT3G04010	1.00423866638518	4.37249539320425e-09		O-Glycosyl hydrolases family 17 protein
AT3G04015				Natural antisense transcript overlaps with AT3G20730
AT3G04020	-0.262483751492557	0.365898382748993		hypothetical protein
AT3G04025				Natural antisense transcript overlaps with AT3G20740
AT3G04030	-1.22591225900078	0.0753898700188728	MYR2	Homeodomain-like superfamily protein
AT3G04035				Natural antisense transcript overlaps with AT3G20790
AT3G04040	0.867108687010955	0.0198234432688211		transmembrane protein
AT3G04045				
AT3G04050	-0.022732982321462	0.99119361839452		Pyruvate kinase family protein
AT3G04055				Natural antisense transcript overlaps with AT3G21200
AT3G04060	0.262319901287448	0.432628500896955	NAC046	NAC domain containing protein 46
AT3G04065	0.564572507762706	0.743515221679492		
AT3G04070	0.596154424917319	0.150886029148551	NAC047	NAC domain containing protein 47
AT3G04080	-0.213979035845186	0.360282548276953	APY1	apyrase 1
AT3G04085				
AT3G04090	0.363458296177328	0.00421961625590055	SIP1A	small and basic intrinsic protein 1A
AT3G04095				
AT3G04100	1.654801921083	0.789591237794706	AGL57	AGAMOUS-like 57
AT3G04105	-1.12075827997306	0.00490350560080542		
AT3G04110	0.776234207118338	2.29451108595759e-05	GLR1.1	glutamate receptor 1.1
AT3G04115				
AT3G04120	0.397842986263249	0.035172600035557	GAPC1	glyceraldehyde-3-phosphate dehydrogenase C subunit 1
AT3G04125				
AT3G04130	-0.340758733041135	0.179958498983887		Tetratricopeptide repeat (TPR)-like superfamily protein
AT3G04135				Natural antisense transcript overlaps with AT3G21520
AT3G04140	0.0380034053131131	0.960643965642322		Ankyrin repeat family protein
AT3G04145				
AT3G04150	0.717690611667686	0.902941956469476		RmlC-like cupins superfamily protein
AT3G04155	-0.474773561657432	0.890169729552766		
AT3G04160	-0.396313685010419	0.0104318827153544		U11/U12 small nuclear ribonucleoprotein
AT3G04165	-1.54957247024778	0.195852343298362		
AT3G04170	0.0	1.0		RmlC-like cupins superfamily protein
AT3G04175	-0.116002415856131	0.952810450432444		
AT3G04180	-0.752684836755607	0.929278226507732		RmlC-like cupins superfamily protein
AT3G04181	-0.273400893485688	0.690195721851868		hypothetical protein
AT3G04184	-0.78382710352932	0.0641356938491772		hypothetical protein
AT3G04185				Natural antisense transcript overlaps with AT3G21810
AT3G04190				RmlC-like cupins superfamily protein
AT3G04195				Natural antisense transcript overlaps with AT3G21820
AT3G04200	2.92396011890862	0.0150203335157182		RmlC-like cupins superfamily protein
AT3G04205				
AT3G04210	2.07717033967503	8.65030357524749e-16		Disease resistance protein (TIR-NBS class)
AT3G04215				
AT3G04220	1.96367943968844	3.07345656967527e-05		Disease resistance protein (TIR-NBS-LRR class) family
AT3G04225				
AT3G04230	-0.126605456175988	0.741565280524375		Ribosomal protein S5 domain 2-like superfamily protein
AT3G04235	-0.752684836755607	0.929278226507732		
AT3G04240	0.240999319412565	0.0939032314173789	SEC	Tetratricopeptide repeat (TPR)-like superfamily protein
AT3G04245				
AT3G04250				F-box associated ubiquitination effector family protein
AT3G04255				Natural antisense transcript overlaps with AT3G22210
AT3G04260	-0.172249235050571	0.471020291023781	PTAC3	plastid transcriptionally active 3
AT3G04265				
AT3G04270				two-component response regulator ARR22-like protein
AT3G04275				Natural antisense transcript overlaps with AT3G22480
AT3G04280			RR22	response regulator 22
AT3G04285				Natural antisense transcript overlaps with AT3G22630
AT3G04290	1.29962590173927	8.34634051623366e-05	LTL1	Li-tolerant lipase 1
AT3G04295				
AT3G04300	0.904372441160541	0.102831844541922		RmlC-like cupins superfamily protein
AT3G04305				
AT3G04310	-0.457951079832193	0.0773498641115421		transmembrane protein
AT3G04315	0.0	1.0		
AT3G04320	0.754765091273521	0.561361512960774		Kunitz family trypsin and protease inhibitor protein
AT3G04325	2.52105142886156	0.740515650319407		
AT3G04330	1.72901996347082	0.79408201666128		Kunitz family trypsin and protease inhibitor protein
AT3G04335				
AT3G04340	-0.282543179390557	0.174341657503818	emb2458	FtsH extracellular protease family
AT3G04345				
AT3G04350	-0.155929685925021	0.664659963800119		vacuolar sorting-associated protein (DUF946)
AT3G04355				Natural antisense transcript overlaps with AT3G22950
AT3G04360	0.380941002151543	0.635623174578504		Calcium-dependent lipid-binding (CaLB domain) family protein
AT3G04365				
AT3G04370	0.588907341560842	0.183493827501751	PDLP4	plasmodesmata-located protein 4
AT3G04375				
AT3G04380	-0.133221134184919	0.794660492021107	SUVR4	SET-domain containing protein lysine methyltransferase family protein
AT3G04385				
AT3G04390	2.00415621334816	0.809004455959743		Aldehyde oxidase/xanthine dehydrogenase%2C molybdopterin binding protein
AT3G04395				
AT3G04400	-0.147991063483368	0.62178761414954	emb2171	Ribosomal protein L14p/L23e family protein
AT3G04405				
AT3G04410	0.47327114094623	0.899612706130419		NAC (No Apical Meristem) domain transcriptional regulator superfamily protein
AT3G04415				
AT3G04420	-0.193652283744805	0.624901636625408	NAC048	NAC domain containing protein 48
AT3G04425				
AT3G04430			NAC049	NAC domain containing protein 49
AT3G04435				
AT3G04440				Plasma-membrane choline transporter family protein
AT3G04443	1.17089253639924	0.890169729552766		hypothetical protein
AT3G04450	-0.301149241511619	0.207606024321927		Homeodomain-like superfamily protein
AT3G04455	0.0	1.0		
AT3G04460	0.366528690231887	0.0662865794022425	PEX12	peroxin-12
AT3G04470	-0.40958459760848	0.0078021763965677		Ankyrin repeat family protein
AT3G04475				
AT3G04480	0.406458391891124	0.00334646379828675		endoribonuclease
AT3G04485	-1.34762608164266	0.000295866825521664		other_RNA
AT3G04490	-0.101965544995297	0.747565499082126		exportin-4 protein
AT3G04495	-2.74843632591511	0.708622992951253		
AT3G04500	0.000930497962350396	1.0		RNA-binding (RRM/RBD/RNP motifs) family protein
AT3G04505				
AT3G04510	-1.67101443193537	0.175403795534737	LSH2	LIGHT-DEPENDENT SHORT HYPOCOTYLS-like protein (DUF640)
AT3G04515				
AT3G04520	0.2255033598081	0.249336891448894	THA2	threonine aldolase 2
AT3G04525				
AT3G04530	-1.87889728523956	6.97813623753111e-06	PPCK2	phosphoenolpyruvate carboxylase kinase 2
AT3G04535				
AT3G04540	-0.752684836755607	0.929278226507732		Cysteine-rich protein
AT3G04545				Cysteine-rich protein
AT3G04550	-1.37141181465123	2.82446682797549e-10		rubisco accumulation factor-like protein
AT3G04555				
AT3G04560	-0.0560893569498088	0.890169729552766		nucleolar/coiled-body phosphoprotein
AT3G04565				
AT3G04570	-0.982996070127201	0.00144888816783476	AHL19	AT-hook motif nuclear-localized protein 19
AT3G04575				
AT3G04580	-0.107324170144478	0.720017615297116	EIN4	Signal transduction histidine kinase%2C hybrid-type%2C ethylene sensor
AT3G04585				
AT3G04590	-0.307062784794135	0.220329334474007		AT hook motif DNA-binding family protein
AT3G04595				
AT3G04600	0.152401401529655	0.309651737903506		Nucleotidylyl transferase superfamily protein
AT3G04610	-0.149251791516249	0.28510581555596	FLK	RNA-binding KH domain-containing protein
AT3G04615				Natural antisense transcript overlaps with AT3G24020
AT3G04620	-0.307180698795412	0.50629595212832	DAN1	Alba DNA/RNA-binding protein
AT3G04625	-0.752684836755607	0.929278226507732		
AT3G04630	0.393232592689427	0.224254720513997	WDL1	WVD2-like 1
AT3G04635				Natural antisense transcript overlaps with AT3G24200
AT3G04640	2.73474547881229	1.17089558724559e-12		glycine-rich protein
AT3G04645				
AT3G04650	0.987116028565595	5.91237637324202e-06		FAD/NAD(P)-binding oxidoreductase family protein
AT3G04655				
AT3G04660	2.11859137733267	0.315102122768571		F-box and associated interaction domains-containing protein
AT3G04665				
AT3G04670	-0.368205491300104	0.105380275924474	WRKY39	WRKY DNA-binding protein 39
AT3G04675				
AT3G04680	-0.420426989259963	0.018920191086936	CLPS3	CLP-similar protein 3
AT3G04685				Natural antisense transcript overlaps with AT3G24500
AT3G04690	-0.364983332657258	0.259579743589891	ANX1	Malectin/receptor-like protein kinase family protein
AT3G04695				Natural antisense transcript overlaps with AT3G24503
AT3G04700				carboxylate clamp-TPR protein (DUF1685)
AT3G04705	2.78734127173859	0.704736985333239		
AT3G04710	-0.475151277530073	0.0937437530453733	TPR10	ankyrin repeat family protein
AT3G04720	-0.0885923757401203	0.890169729552766	PR4	pathogenesis-related 4
AT3G04725				
AT3G04730	0.270357276948022	0.33833555365109	IAA16	indoleacetic acid-induced protein 16
AT3G04735	-0.490031485735876	0.940507833724283	RALFL21	RALF-like 21
AT3G04740	-0.291501065419542	0.149762467451921	SWP	RNA polymerase II transcription mediator
AT3G04745				
AT3G04750	-0.740996131793813	7.80378252164279e-07		Tetratricopeptide repeat (TPR)-like superfamily protein
AT3G04755				Natural antisense transcript overlaps with AT3G24570
AT3G04760	-0.537039831897974	0.0141967573570558		Pentatricopeptide repeat (PPR-like) superfamily protein
AT3G04765	1.82555258515565	0.82681130806936	MIR167C	
AT3G04770	-0.588219406413437	0.10706053831554	RPSAb	40s ribosomal protein SA B
AT3G04775				
AT3G04780	0.0707166366537782	0.767927138576923		PITH domain protein (DUF1000)
AT3G04785				Natural antisense transcript overlaps with AT3G24670
AT3G04790	0.326865558632544	0.163157650858208	EMB3119	Ribose 5-phosphate isomerase%2C type A protein
AT3G04795				
AT3G04800	-0.396037394105803	0.684233259836082	TIM23-3	translocase inner membrane subunit 23-3
AT3G04805				
AT3G04810	-0.162882100378902	0.53798559834683	NEK2	NIMA-related kinase 2
AT3G04815	1.17089253639924	0.890169729552766		
AT3G04820	-0.598232258187735	0.00372867552140197		Pseudouridine synthase family protein
AT3G04825				Natural antisense transcript overlaps with AT3G24860
AT3G04830	0.0141505299446314	0.957106203769928		Protein prenylyltransferase superfamily protein
AT3G04835				Natural antisense transcript overlaps with AT3G24870
AT3G04840	0.0326635081547768	0.935848279175764		Ribosomal protein S3Ae
AT3G04845	-0.437349405007114	0.929278226507732		
AT3G04850	-0.919593884520828	0.0826794862031577		Tesmin/TSO1-like CXC domain-containing protein
AT3G04854	-2.04491659455213	0.00886026642487273		hypothetical protein
AT3G04855	2.42777355903862	0.462054307564479		hypothetical protein
AT3G04860	-0.451003515060567	0.169042833316861		hypothetical protein (DUF868)
AT3G04865	-0.969954368955296	0.57193257121642		
AT3G04870	0.548431106720795	0.000163009480872607	ZDS	zeta-carotene desaturase
AT3G04875				
AT3G04880	-0.50434197217993	0.000902150083183771	DRT102	DNA-damage-repair/toleration protein (DRT102)
AT3G04890	-0.0527713043746884	0.857846265395288		adenine phosphoribosyltransferase-like protein%2C putative (DUF2358)
AT3G04895				
AT3G04900				Heavy metal transport/detoxification superfamily protein
AT3G04903	2.57603264367373	0.565601329731691		Defensin-like (DEFL) family protein
AT3G04905			U5-8	U5
AT3G04910	-0.276423453005759	0.0278383596446461	WNK1	with no lysine (K) kinase 1
AT3G04915				Natural antisense transcript overlaps with AT3G25560
AT3G04920	-0.126031508588012	0.50790219508074		Ribosomal protein S24e family protein
AT3G04925	-0.589255190589011	0.94711426463582		
AT3G04930	-0.112510385243735	0.762847044620791		DNA-binding storekeeper protein-related transcriptional regulator
AT3G04935				
AT3G04940	0.334455214696411	0.0286103028499843	CYSD1	cysteine synthase D1
AT3G04943	1.94203770890154	0.814214018888158	LCR41	low-molecular-weight cysteine-rich 41
AT3G04945			LCR18	low-molecular-weight cysteine-rich 18
AT3G04950	-0.28286940192089	0.332802974082971		SEC-C motif protein
AT3G04955				
AT3G04960	0.113713154255407	0.850714411312948		trichohyalin%2C putative (DUF3444)
AT3G04965				Natural antisense transcript overlaps with AT3G25910
AT3G04970	0.0268839588605363	0.936944830091081		DHHC-type zinc finger family protein
AT3G04975	3.17030435893165	0.485304265741782		
AT3G04980	-0.0724919093581396	0.864864930956473		DNAJ heat shock N-terminal domain-containing protein
AT3G04985				
AT3G04990				intracellular protein transporter
AT3G04995				
AT3G05000	0.0464424338019829	0.853839547219871		Transport protein particle (TRAPP) component
AT3G05005				
AT3G05010	0.537387601804888	0.00373085980417276	Cand2	Protein of unknown function%2C transmembrane-40
AT3G05015				Natural antisense transcript overlaps with AT3G26470
AT3G05020	-0.719765917865218	0.00212611352753846	ACP1	acyl carrier protein 1
AT3G05025	3.99292967608497	0.370508662068473		
AT3G05030	-0.0320623641010013	0.952117037250291	NHX2	sodium hydrogen exchanger 2
AT3G05035	-1.51556749753821	0.566997072060138		exportin-4 protein
AT3G05040	-0.0749711148084538	0.84707783658275	HST	ARM repeat superfamily protein
AT3G05045				
AT3G05050	-0.270082467435507	0.164638886969534		Protein kinase superfamily protein
AT3G05055	3.70680870083209	0.164963934375228		
AT3G05060	-0.974638737039924	1.94365327087038e-05		NOP56-like pre RNA processing ribonucleoprotein
AT3G05070	-0.113310565428843	0.651868575773104		Cwf18 pre-mRNA splicing factor
AT3G05075				Natural antisense transcript overlaps with AT3G26680
AT3G05080				hypothetical protein
AT3G05085				
AT3G05090	0.173976752300667	0.362504211518482	LRS1	Transducin/WD40 repeat-like superfamily protein
AT3G05095	-1.5510438771692	0.863556509829468		
AT3G05100	0.286878444006612	0.299016977715629		S-adenosyl-L-methionine-dependent methyltransferases superfamily protein
AT3G05105	1.17089253639924	0.890169729552766		
AT3G05110	-2.42324403103502	0.339147832865471		early endosome antigen-like protein%2C putative (DUF3444)
AT3G05115			U2-18p	U2
AT3G05120	-0.506004070588713	0.00167408419666572	GID1A	alpha/beta-Hydrolases superfamily protein
AT3G05125				
AT3G05130	-1.75718979288607	1.00127649204104e-09		paramyosin-like protein
AT3G05135				
AT3G05140	-0.351764150459917	0.418265549684105	RBK2	ROP binding protein kinases 2
AT3G05145				Natural antisense transcript overlaps with AT3G27170
AT3G05150	-0.348175265478912	0.478854568048727		Major facilitator superfamily protein
AT3G05152	-1.90453682481085	0.787569741937979		other_RNA
AT3G05155	0.171160427182842	0.890169729552766		Major facilitator superfamily protein
AT3G05160	0.0772310505252358	0.756153796214901		Major facilitator superfamily protein
AT3G05165	0.634032169174366	0.000527074573828998		Major facilitator superfamily protein
AT3G05170	-0.255782708509581	0.409788138154392		Phosphoglycerate mutase family protein
AT3G05175	0.0	1.0		
AT3G05180	0.556140773820711	0.0677308070795792		GDSL-like Lipase/Acylhydrolase superfamily protein
AT3G05185				
AT3G05190	0.249620792526938	0.713872657911394		D-aminoacid aminotransferase-like PLP-dependent enzymes superfamily protein
AT3G05195				
AT3G05200	1.52895238277631	2.16047787426909e-11	ATL6	RING/U-box superfamily protein
AT3G05205	-0.752684836755607	0.929278226507732		
AT3G05210	-0.219074957315133	0.205866955970791	ERCC1	nucleotide repair protein
AT3G05215				
AT3G05220	-0.672119222334981	0.010021600954969		Heavy metal transport/detoxification superfamily protein
AT3G05225				
AT3G05230	0.593199556379326	0.000438289692472861		Signal peptidase subunit
AT3G05235				
AT3G05240			MEF19	mitochondrial editing factor 19
AT3G05245				
AT3G05250	-0.330914790252007	0.137885584439894		RING/U-box superfamily protein
AT3G05255	-0.373127942511916	0.73582964961724		
AT3G05260	0.775583364748228	0.846938659663768		NAD(P)-binding Rossmann-fold superfamily protein
AT3G05265	2.78734127173859	0.704736985333239		
AT3G05270	-0.64785522717575	0.000420214125879545		filament-like protein (DUF869)
AT3G05275				
AT3G05280	0.265700723237369	0.156757899035516		Integral membrane Yip1 family protein
AT3G05285				Natural antisense transcript overlaps with AT3G27750
AT3G05290	-0.192083740526222	0.295363587218008	PNC1	peroxisomal adenine nucleotide carrier 1
AT3G05295				
AT3G05300	0.0	1.0		Cytidine/deoxycytidylate deaminase family protein
AT3G05305				
AT3G05310	3.93141755269643	0.0814380249141568	MIRO3	MIRO-related GTP-ase 3
AT3G05315				
AT3G05320	2.51029363654772	2.85931368517085e-19		O-fucosyltransferase family protein
AT3G05325	0.14560202239269	0.956875080332073		
AT3G05327	-0.737511827487795	0.446536555965182		Cyclin family protein
AT3G05330	-0.779745994265704	0.0461205604871933	ATN	cyclin family
AT3G05335	-0.686551979439636	0.657410956651105		
AT3G05340	-0.516275370347998	0.0924258832570712		Tetratricopeptide repeat (TPR)-like superfamily protein
AT3G05345	0.386077135110119	0.0809413582846251		Chaperone DnaJ-domain superfamily protein
AT3G05350	-0.149224274985509	0.628714066882397		Metallopeptidase M24 family protein
AT3G05355	0.490553458840833	0.842036474002491		
AT3G05360			RLP30	receptor like protein 30
AT3G05365	1.71120855834193	0.254039546455323		hypothetical protein
AT3G05370	1.49002359684531	6.13424964273926e-07	RLP31	receptor like protein 31
AT3G05375				
AT3G05380	-0.550122012901923	0.0158489963055251	ALY2	ALWAYS EARLY 2
AT3G05385				
AT3G05390	1.23941815934365	0.0431142859154307		S-adenosyl-L-methionine-dependent methyltransferase
AT3G05395				
AT3G05400	0.494608529511221	0.210066891381527		Major facilitator superfamily protein
AT3G05410	-0.000538952619717111	1.0		Photosystem II reaction center PsbP family protein
AT3G05420	-0.0231558189869638	0.914559778774844	ACBP4	acyl-CoA binding protein 4
AT3G05425				hypothetical protein
AT3G05430	-0.724351750095946	0.011501182263729		Tudor/PWWP/MBT superfamily protein
AT3G05435	0.209103849821814	0.986198760615195		
AT3G05440	1.08139544299828	0.837629291268608		C2 domain-containing protein
AT3G05445	-2.98964812224009	0.331584067257822		
AT3G05450	0.0	1.0		cystatin-like protein
AT3G05455				
AT3G05460				sporozoite surface protein-like protein
AT3G05465				
AT3G05470	-0.691720742966738	0.168241370990941		Actin-binding FH2 (formin homology 2) family protein
AT3G05475				
AT3G05480	-0.126611091509344	0.890169729552766	RAD9	cell cycle checkpoint control protein family
AT3G05485				
AT3G05490	1.67781029882097	4.08240112193107e-09	RALFL22	ralf-like 22
AT3G05495				
AT3G05500	1.35148049358889	3.42007689621317e-07		Rubber elongation factor protein (REF)
AT3G05505				
AT3G05510	-0.293296840127823	0.245214304463048		Phospholipid/glycerol acyltransferase family protein
AT3G05515				
AT3G05520	-0.0331945316664556	0.915221674936886	CPA	Subunits of heterodimeric actin filament capping protein Capz superfamily
AT3G05525				
AT3G05530	-0.0736783709835578	0.721303933872535	RPT5A	regulatory particle triple-A ATPase 5A
AT3G05535				
AT3G05540	-2.73162286098439	0.674747111981871		Methionine sulfoxide reductase (MSS4-like) family protein
AT3G05545	0.177245755013724	0.527704053204718		RING/U-box superfamily protein
AT3G05550	0.662314636512148	0.38127851011556		Hypoxia-responsive family protein
AT3G05555				
AT3G05560	0.0635908549212043	0.849071543564348		Ribosomal L22e protein family
AT3G05570	0.241347932362323	0.420643748972232		dipeptide transport ATP-binding protein
AT3G05575				Natural antisense transcript overlaps with AT3G28880
AT3G05580	1.57347459829921	1.80346625042649e-12	TOPP9	Calcineurin-like metallo-phosphoesterase superfamily protein
AT3G05585				
AT3G05590	0.148010277952542	0.508503016657701	RPL18	ribosomal protein L18
AT3G05595	1.17089253639924	0.890169729552766		
AT3G05600	0.597604583346888	0.0490031622458348		alpha/beta-Hydrolases superfamily protein
AT3G05605				
AT3G05610	2.07106360774972	0.769319461879569		Plant invertase/pectin methylesterase inhibitor superfamily
AT3G05620	0.821568334237536	0.683316965948918		Plant invertase/pectin methylesterase inhibitor superfamily
AT3G05625	0.127955611334773	0.690195721851868		Tetratricopeptide repeat (TPR)-like superfamily protein
AT3G05630	0.278023240465008	0.427629769849436	PLDP2	phospholipase D P2
AT3G05635	-0.16813202596502	0.970196315353496		
AT3G05640	-0.621036951995943	0.19036492613938		Protein phosphatase 2C family protein
AT3G05645				
AT3G05650	-0.867772779108798	0.0896961943307101	RLP32	receptor like protein 32
AT3G05655	3.11170154733678	0.331942035260532		
AT3G05660	-0.0722483339340722	0.929278226507732	RLP33	receptor like protein 33
AT3G05665	2.19676503727375	0.786850112205285		
AT3G05670	-0.0370260065180107	0.929278226507732		RING/U-box protein
AT3G05675	-0.744514166263384	0.00139857622040884		BTB/POZ domain-containing protein
AT3G05680	-0.34480341141186	0.0812272544402239	EMB2016	embryo defective 2016
AT3G05685	-0.0182469953684687	0.984462954608925		Cystatin/monellin superfamily protein
AT3G05690	-1.01650778714112	0.000720063328867842	NF-YA2	nuclear factor Y%2C subunit A2
AT3G05695	1.17089253639924	0.890169729552766		
AT3G05700	0.0384633866913764	0.925379341037247		Drought-responsive family protein
AT3G05705				
AT3G05710	-0.13521774907685	0.58461310890339	SYP43	syntaxin of plants 43
AT3G05715	-1.02639207002572	0.478077060540025		
AT3G05720	0.778392968088827	0.701280871487392	IMPA-7	importin alpha isoform 7
AT3G05725				hypothetical protein (DUF3511)
AT3G05727	-1.21092045915547	0.275539817448596		S locus-related glycoprotein 1 (SLR1) binding pollen coat protein family
AT3G05730	-0.693083016779479	0.0192223881985826		defensin-like protein
AT3G05735				
AT3G05740	-0.487234392558897	0.164523909713512	RECQI1	RECQ helicase l1
AT3G05741	2.19676503727375	0.786850112205285		Plant invertase/pectin methylesterase inhibitor superfamily protein
AT3G05745				
AT3G05746	1.48982975401191	0.363336541762834		hypothetical protein
AT3G05750	-0.26273919355004	0.189152679922564	TRM6	serine-rich adhesin for platelets-like protein
AT3G05755				
AT3G05760	-0.423736831503869	0.0502429410340342		C2H2 and C2HC zinc fingers superfamily protein
AT3G05765				
AT3G05770	2.23169117756102	0.502819198864931		hypothetical protein
AT3G05775				lon protease-like protein
AT3G05780			LON3	lon protease 3
AT3G05785				
AT3G05790	-1.26610938873988	0.236707752555618	LON4	lon protease 4
AT3G05795				
AT3G05800	-2.27243284718421	7.53905852012698e-24	AIF1	AtBS1(activation-tagged BRI1 suppressor 1)-interacting factor 1
AT3G05805				
AT3G05810	-0.644464277418939	0.000623345694369047		IGR motif protein
AT3G05815				
AT3G05820	0.300233202831316	0.810369899513492	INVH	invertase H
AT3G05825				
AT3G05830	-0.184889291868036	0.724124027999025		spindle pole body component-like protein
AT3G05835				
AT3G05840	0.681508378692137	2.29099358562971e-07	ATSK12	Protein kinase superfamily protein
AT3G05845				
AT3G05850	-0.36164058390176	0.0676150271372877	MUG7	MuDR family transposase
AT3G05855				
AT3G05858	-1.916167821459	0.650659897512896		hypothetical protein
AT3G05860	3.14305126121043	0.322212905740671		MADS-box transcription factor family protein
AT3G05870	0.213955370841115	0.637732651285796	APC11	anaphase-promoting complex/cyclosome 11
AT3G05880	-0.66682020695264	0.0164502853598641	RCI2A	Low temperature and salt responsive protein family
AT3G05885				
AT3G05890	1.50492012026207	0.143924531666968	RCI2B	Low temperature and salt responsive protein family
AT3G05895				
AT3G05900				neurofilament protein-like protein
AT3G05905	0.486176586942578	0.797896928398435		Natural antisense transcript overlaps with AT3G05900
AT3G05910	0.792728523133437	0.000530440046930696		Pectinacetylesterase family protein
AT3G05915	-1.5510438771692	0.863556509829468		
AT3G05920	0.075300924314167	0.890169729552766		Heavy metal transport/detoxification superfamily protein
AT3G05925	2.93286509961395	0.683348428294647		
AT3G05930			GLP8	germin-like protein 8
AT3G05932				Natural antisense transcript overlaps with AT3G05930
AT3G05935				hypothetical protein
AT3G05936	0.40481850471647	0.470432711629967		hypothetical protein
AT3G05937	-0.292862997486355	0.449496983820481		hypothetical protein
AT3G05940	0.172638673509516	0.603500883826067		organic solute transporter ostalpha protein (DUF300)
AT3G05945	0.0568917056234691	0.865590625455412		
AT3G05950	-1.07622217143324	0.74167481265685		RmlC-like cupins superfamily protein
AT3G05955	0.786017187240457	0.598369143164051		
AT3G05960	1.94203707397546	0.814214018888158	STP6	sugar transporter 6
AT3G05965				
AT3G05970	-0.347232131129063	0.0175109132426937	LACS6	long-chain acyl-CoA synthetase 6
AT3G05975	1.17089253639924	0.890169729552766		Late embryogenesis abundant (LEA) hydroxyproline-rich glycoprotein family
AT3G05980	-0.951611808308766	0.215266373785955		hypothetical protein
AT3G05985				
AT3G05990	0.232171954457923	0.144891910420186		Leucine-rich repeat (LRR) family protein
AT3G05995	0.0	1.0		
AT3G06000				RNI-like superfamily protein
AT3G06005	-2.18715642315712	0.594955116392448		
AT3G06010	-0.196630371231392	0.15671128618517	ATCHR12	SNF2/Brahma-type chromatin-remodeling protein CHR12
AT3G06015				
AT3G06019				hypothetical protein
AT3G06020	1.69443438722824	0.0266318363351981	FAF4	FANTASTIC four-like protein (DUF3049)
AT3G06025	-0.752684836755607	0.929278226507732		
AT3G06030	0.141035964684563	0.809004455959743	NP3	NPK1-related protein kinase 3
AT3G06035	0.0732108524846733	0.930521811237308		Glycoprotein membrane precursor GPI-anchored
AT3G06040	-0.487136502650262	0.00573942372464376		Ribosomal protein L12/ ATP-dependent Clp protease adaptor protein ClpS family protein
AT3G06045				
AT3G06050	-0.0102652009040045	0.986198760615195	PRXIIF	peroxiredoxin IIF
AT3G06055				
AT3G06060	0.694835997672713	0.000109538063466576	TSC10A	NAD(P)-binding Rossmann-fold superfamily protein
AT3G06065				
AT3G06070	1.23849801648883	9.43401161055321e-08		hypothetical protein
AT3G06075				
AT3G06080	0.251346537524517	0.477363706264419	TBL10	trichome birefringence-like protein (DUF828)
AT3G06085	-0.752684836755607	0.929278226507732		hypothetical protein
AT3G06090	-2.6294556575702	0.443399517321099		transmembrane protein
AT3G06095				
AT3G06100	0.545677874082932	0.214534151592866	NIP7%3B1	NOD26-like intrinsic protein 7%3B1
AT3G06105				
