locus	log2FoldChange	padj	symbol	description
AT3G27140	0.0	1.0		Protein phosphatase 2C family protein
AT3G27150	0.196240592954222	0.740358762371973		Galactose oxidase/kelch repeat superfamily protein
AT3G27160	0.0183193594707501	1.0	GHS1	Ribosomal protein S21 family protein
AT3G27170	-0.18761030759854	0.491017043623076	CLC-B	chloride channel B
AT3G27180	-0.243721112700438	0.0745512504379663		S-adenosyl-L-methionine-dependent methyltransferases superfamily protein
AT3G27185	2.1990078909925	0.844143753313663		cyclin B1
AT3G27190	0.0395824417535931	1.0	UKL2	uridine kinase-like 2
AT3G27200	0.167004391639617	0.971193005863263		Cupredoxin superfamily protein
AT3G27210	-0.637339374883273	0.0887635857922514		hypothetical protein
AT3G27220	-0.0135615800656532	1.0		Galactose oxidase/kelch repeat superfamily protein
AT3G27230	0.177265531885019	0.373676826430105		S-adenosyl-L-methionine-dependent methyltransferases superfamily protein
AT3G27240	-0.0477788222887783	0.910101232249574		Cytochrome C1 family
AT3G27250	-4.1385691502365	0.0344189657482166		hypothetical protein
AT3G27260	-0.098834225589455	0.736605043611064	GTE8	global transcription factor group E8
AT3G27270	0.0618757465533799	1.0		TRAM%2C LAG1 and CLN8 (TLC) lipid-sensing domain containing protein
AT3G27280	0.104445788897942	0.92823132241123	PHB4	prohibitin 4
AT3G27290	-0.162348500475538	0.974285041047928		RNI-like superfamily protein
AT3G27300	0.0867699262990022	0.699950594631768	G6PD5	glucose-6-phosphate dehydrogenase 5
AT3G27310	0.158070926721802	0.515600763350581	PUX1	plant UBX domain-containing protein 1
AT3G27320	-0.0640694155616229	0.902741101749729		alpha/beta-Hydrolases superfamily protein
AT3G27325	-0.0657269345835711	0.895168141160938		hydrolases%2C acting on ester bond
AT3G27329				Plant self-incompatibility protein S1 family
AT3G27330	-0.0983767540881373	0.974285041047928		zinc finger (C3HC4-type RING finger) family protein
AT3G27331				Plant self-incompatibility protein S1 family
AT3G27340	-0.101972206145387	0.694814520942473		Myb domain protein
AT3G27350	-0.0827887688622968	0.854542405230978		transcriptional regulator ATRX-like protein
AT3G27355				Hop-interacting protein
AT3G27360	0.0967353119481035	0.981326134628062		Histone superfamily protein
AT3G27380	0.127677592880274	0.617088550410203	SDH2-1	succinate dehydrogenase 2-1
AT3G27390	-0.0274607234711441	0.992656806463137		transmembrane protein
AT3G27400	1.5991557759109	0.241445081357204		Pectin lyase-like superfamily protein
AT3G27410	-0.227279416551704	1.0		transmembrane protein
AT3G27415	2.14682346580952	0.974285041047928		hypothetical protein
AT3G27416				transmembrane protein
AT3G27420	0.0705009325343422	0.983145580368138		bromodomain testis-specific protein
AT3G27425				ECA1-like gametogenesis related family protein
AT3G27430	0.0218605790173608	1.0	PBB1	N-terminal nucleophile aminohydrolases (Ntn hydrolases) superfamily protein
AT3G27440	-1.22127019412853	0.643311989153666	UKL5	uridine kinase-like 5
AT3G27460	0.2135488732299	0.352564399625174	SGF29a	SGF29 tudor-like domain-containing protein
AT3G27470	0.171675851382109	0.461033971949676		lysine ketoglutarate reductase trans-splicing protein (DUF707)
AT3G27473	0.628948592332871	0.618040919393824		Cysteine/Histidine-rich C1 domain family protein
AT3G27475	0.467536987478419	0.932325575667964		transmembrane protein
AT3G27480				Cysteine/Histidine-rich C1 domain family protein
AT3G27490	-0.0814068848685627	1.0		Cysteine/Histidine-rich C1 domain family protein
AT3G27495	2.39307467531542	0.983145580368138		hypothetical protein
AT3G27500	-0.253240300049117	0.939076951718703		Cysteine/Histidine-rich C1 domain family protein
AT3G27503	-1.03867921256317	1.0	SCRL19	SCR-like 19
AT3G27510	0.04677231806603	1.0		Cysteine/Histidine-rich C1 domain family protein
AT3G27520	-0.116929637922176	0.914666641990483		cryptic loci regulator
AT3G27530	-0.035829594421757	0.973840624673125	GC6	golgin Putative 6
AT3G27540	-0.88628715334409	0.0104466137384376		beta-1%2C4-N-acetylglucosaminyltransferase family protein
AT3G27550	-0.00545063288527591	1.0		RNA-binding CRS1 / YhbY (CRM) domain protein
AT3G27555				
AT3G27560	-0.118585962784813	0.62250549749993	ATN1	Protein kinase superfamily protein
AT3G27570	0.0708152831118815	0.924568433507749		Sucrase/ferredoxin-like family protein
AT3G27580	-0.0074049698595683	1.0	ATPK7	Protein kinase superfamily protein
AT3G27590	-0.609461574606388	1.0		reverse transcriptase family protein
AT3G27600	0.274435437547843	1.0		SWAP (Suppressor-of-White-APricot)/surp RNA-binding domain-containing protein
AT3G27610	0.22310266672391	0.313293804241844		Nucleotidylyl transferase superfamily protein
AT3G27620	0.530254796102706	0.691183645442991	AOX1C	alternative oxidase 1C
AT3G27630	-0.64513441806348	0.704708440582624		cyclin-dependent kinase inhibitor SMR3-like protein
AT3G27640	0.0337227426375425	1.0		Transducin/WD40 repeat-like superfamily protein
AT3G27650	0.496659002362743	0.582291919798365	LBD25	LOB domain-containing protein 25
AT3G27660	-0.46313501275759	0.875993855939166	OLEO4	oleosin 4
AT3G27670	-0.129309986128235	0.620117591159271	RST1	ARM repeat superfamily protein
AT3G27680	-0.821788217081132	1.0		Plant self-incompatibility protein S1 family
AT3G27690	0.180994105638749	0.912617468174512	LHCB2.3	photosystem II light harvesting complex protein 2.3
AT3G27700	-0.0447595698232306	0.987279993017767		zinc finger (CCCH-type) family protein / RNA recognition motif (RRM)-containing protein
AT3G27710	-0.207528809654041	1.0	ARI3	RING/U-box superfamily protein
AT3G27720	0.672696381481737	1.0	ARI4	IBR domain containing protein
AT3G27730	0.278027225827206	0.968964111425791	RCK	DNA helicase ROCK-N-ROLLERS
AT3G27740	-0.0438848737017836	1.0	CARA	carbamoyl phosphate synthetase A
AT3G27750	-0.0822676474277831	0.972501810486751	EMB3123	PPR containing protein
AT3G27770	-0.0727479025882794	0.864802309672924		plant/protein
AT3G27785	2.93298775969773	0.839587302896536	MYB118	myb domain protein 118
AT3G27809				hypothetical protein
AT3G27810	2.16679623881373	0.987279993017767	MYB21	myb domain protein 21
AT3G27820	-0.0610846691659331	0.960819277131237	MDAR4	monodehydroascorbate reductase 4
AT3G27825	0.0	1.0		
AT3G27830	-0.126662398640235	0.909449883009828	RPL12-A	ribosomal protein L12-A
AT3G27831	0.0	1.0		Gamma-thionin family protein
AT3G27835	0.0	1.0		Gamma-thionin family protein
AT3G27840	0.0	1.0	RPL12-B	ribosomal protein L12-B
AT3G27845				
AT3G27850	-0.177174946694029	0.733307415418584	RPL12-C	ribosomal protein L12-C
AT3G27860	0.200358769432664	0.908949396935274		Tudor/PWWP/MBT superfamily protein
AT3G27865	1.04941104039689	0.157102129862326		snoRNA
AT3G27870	0.0659960377510566	0.991664002459781		ATPase E1-E2 type family protein / haloacid dehalogenase-like hydrolase family protein
AT3G27880	-0.253405724274529	0.401086728563143		hypothetical protein (DUF1645)
AT3G27884	-0.47137398223125	0.467467640375475		
AT3G27890	0.136916867298398	0.235372219883271	NQR	NADPH:quinone oxidoreductase
AT3G27900	0.063867125747713	1.0		hypothetical protein (DUF1184)
AT3G27906	0.0839504827415921	0.939076951718703		hypothetical protein
AT3G27910	-0.71903241097584	1.0		Galactose oxidase/kelch repeat superfamily protein
AT3G27920	0.661844559421935	0.585868755336036	MYB0	myb domain protein 0
AT3G27925	-0.138642473680976	0.735761083615096	DEG1	DegP protease 1
AT3G27930	-0.0132767376481814	1.0		beta-galactosidase
AT3G27940	0.161060508676909	0.953385932146799	LBD26	LOB domain-containing protein 26
AT3G27950	1.37017580784486	0.0379107442810994		GDSL-like Lipase/Acylhydrolase superfamily protein
AT3G27960	-0.0113216036189892	1.0	KLCR2	Tetratricopeptide repeat (TPR)-like superfamily protein
AT3G27970	-0.177047022291516	1.0		Exonuclease family protein
AT3G27980				Plant invertase/pectin methylesterase inhibitor superfamily
AT3G27990	-0.0233186445731075	1.0		
AT3G27999	0.0	1.0		Plant invertase/pectin methylesterase inhibitor superfamily protein
AT3G28007	-0.23505470361971	1.0	SWEET4	Nodulin MtN3 family protein
AT3G28020				DNA-binding protein
AT3G28030	-0.0357576738406796	0.994266682717841	UVH3	5'-3' exonuclease family protein
AT3G28040	-0.104739292983011	0.93694153484666		Leucine-rich receptor-like protein kinase family protein
AT3G28050	0.0195966648357822	1.0	UMAMIT41	nodulin MtN21 /EamA-like transporter family protein
AT3G28060	0.650673597497571	0.904223355838574	UMAMIT43-psi	Nodulin MtN21 /EamA-like transporter family protein
AT3G28070	0.30988063333931	0.524799006487805	UMAMIT46	nodulin MtN21 /EamA-like transporter family protein
AT3G28080	0.423161027413199	0.0450188331569729	UMAMIT47	nodulin MtN21 /EamA-like transporter family protein
AT3G28100	-0.118841530661784	0.823940321270812	UMAMIT45	nodulin MtN21 /EamA-like transporter family protein
AT3G28120				transmembrane protein
AT3G28130	0.24313141921307	0.294535786323598	UMAMIT44	nodulin MtN21 /EamA-like transporter family protein
AT3G28140	0.16619667580716	0.50366737417329		RNA ligase/cyclic nucleotide phosphodiesterase family protein
AT3G28150	0.184076266432242	0.820028139031339	TBL22	TRICHOME BIREFRINGENCE-LIKE 22
AT3G28155	-0.919451592745741	0.873423587434198		hypothetical protein
AT3G28170	-0.0515103137928053	1.0		hypothetical protein
AT3G28180	-0.0421540921114365	1.0	CSLC04	Cellulose-synthase-like C4
AT3G28190	0.0	1.0		transmembrane protein
AT3G28193	-1.01017680576523	1.0		transmembrane protein
AT3G28200	-0.267146448864387	0.347732365269106		Peroxidase superfamily protein
AT3G28210	-0.728243702859806	0.241445081357204	PMZ	zinc finger (AN1-like) family protein
AT3G28216	0.330165303503075	1.0		hypothetical protein
AT3G28220	0.345336294707829	0.94187148403643		TRAF-like family protein
AT3G28223				F-box family protein
AT3G28230	0.0521979543574122	1.0		something about silencing protein
AT3G28243				transmembrane protein
AT3G28250				Carbohydrate-binding X8 domain superfamily protein
AT3G28270	-0.0957758511532665	1.0		transmembrane protein%2C putative (DUF677)
AT3G28280				F-box/associated interaction domain protein
AT3G28290			AT14A	transmembrane protein%2C putative (DUF677)
AT3G28291				hypothetical protein
AT3G28300			AT14A	transmembrane protein%2C putative (DUF677)
AT3G28310	-2.99412776888659	0.301994826006135		hypothetical protein (DUF677)
AT3G28320	-1.2814706327845	0.987279993017767		transmembrane protein
AT3G28330	-0.283373983519659	1.0		F-box family protein-like protein
AT3G28335	-0.488630440834846	0.888885836536655		transmembrane protein
AT3G28340	-0.750975456396415	0.0101323043059644	GATL10	galacturonosyltransferase-like 10
AT3G28345	-0.351494449421248	0.304850875476224	ABCB15	ABC transporter family protein
AT3G28360	1.52647836037459	0.889765486211843	ABCB16	P-glycoprotein 16
AT3G28370	0.0680705024220711	1.0		spindle assembly checkpoint component
AT3G28380	-0.928478117228816	0.800865156573903	ABCB17	P-glycoprotein 17
AT3G28390	0.692588448382345	0.991771953811312	ABCB18	P-glycoprotein 18
AT3G28410				F-box/RNI-like superfamily protein
AT3G28415	0.0	1.0	ABCB22	ABC transporter family protein
AT3G28420	0.486415302367454	0.79121902822942		Putative membrane lipoprotein
AT3G28430	-0.0474531811041645	0.987279993017767		CLEC16A-like protein
AT3G28450	-0.0407936465930543	0.994917212258069		Leucine-rich repeat protein kinase family protein
AT3G28455	0.188324420438195	0.910893847414846	CLE25	CLAVATA3/ESR-RELATED 25
AT3G28460	0.0456785082076865	0.99399175181001		methyltransferase
AT3G28470	-1.13062094978686	0.926512096938907	TDF1	Duplicated homeodomain-like superfamily protein
AT3G28480	0.279023930283751	0.0760569573307582		Oxoglutarate/iron-dependent oxygenase
AT3G28490				Oxoglutarate/iron-dependent oxygenase
AT3G28500	0.48220645715147	0.507005382886628		60S acidic ribosomal protein family
AT3G28510	1.40181838336767	0.182898354563868		P-loop containing nucleoside triphosphate hydrolases superfamily protein
AT3G28520				P-loop containing nucleoside triphosphate hydrolases superfamily protein
AT3G28530				UDP-glucose 4-epimerase
AT3G28540	-0.0282179288751531	1.0		P-loop containing nucleoside triphosphate hydrolases superfamily protein
AT3G28550	-1.02651120820863	0.00704036728703866		Proline-rich extensin-like family protein
AT3G28560	0.627779806150793	0.995351446070993		BCS1 AAA-type ATPase
AT3G28570	-1.73623348214909	0.791306775203856		P-loop containing nucleoside triphosphate hydrolases superfamily protein
AT3G28580	0.0286234789722313			P-loop containing nucleoside triphosphate hydrolases superfamily protein
AT3G28590	0.0522042646835944	1.0		transmembrane protein
AT3G28600	0.539242678547013	1.0		P-loop containing nucleoside triphosphate hydrolases superfamily protein
AT3G28610	0.0522019426396692	1.0		P-loop containing nucleoside triphosphate hydrolases superfamily protein
AT3G28620	-0.183261320758685	0.989470883685449		Zinc finger%2C C3HC4 type (RING finger) family protein
AT3G28630	-0.347939533266514	1.0		actin cross-linking protein%2C putative (DUF569)
AT3G28635	0.675304763140632	0.405197959930997		hypothetical protein
AT3G28640	0.0713510687409787	1.0		Tetratricopeptide repeat (TPR)-like superfamily protein
AT3G28650	0.622726380250807	0.38486677907428		Cysteine/Histidine-rich C1 domain family protein
AT3G28660	0.0341371295728837	1.0		Tetratricopeptide repeat (TPR)-like superfamily protein
AT3G28670	-0.0209111860161319	1.0		oxidoreductase%2C zinc-binding dehydrogenase family protein
AT3G28674				transmembrane protein
AT3G28680				Serine carboxypeptidase S28 family protein
AT3G28685				
AT3G28690	0.0539464835507365	0.902951507204191		Protein kinase superfamily protein
AT3G28695				
AT3G28700	-0.119877394383631	0.854542405230978		NADH dehydrogenase ubiquinone complex I%2C assembly factor-like protein (DUF185)
AT3G28710	-0.0745426136411407	0.673562908580074		ATPase%2C V0/A0 complex%2C subunit C/D
AT3G28715	-0.0270972467177439	0.991664002459781		ATPase%2C V0/A0 complex%2C subunit C/D
AT3G28720	-0.0670242882858226	0.903102203718266		transmembrane protein
AT3G28730	-0.0957001052525852	0.799373163469239	HMG	high mobility group
AT3G28740	-1.86323401754856	0.00871456690321417	CYP81D11	Cytochrome P450 superfamily protein
AT3G28750	-0.396173224989344	0.813129059640897		hypothetical protein
AT3G28760	0.16260769602638	0.7304855622999		3-dehydroquinate synthase
AT3G28770	-0.0636999095416172	1.0		transmembrane protein%2C putative (DUF1216)
AT3G28780	-0.734794107103413	1.0		transmembrane protein%2C putative (DUF1216)
AT3G28785	2.16680649264685	0.987279993017767		mutator-like transposase
AT3G28790	-0.734794107103413	1.0		transmembrane protein%2C putative (DUF1216)
AT3G28810				mediator of RNA polymerase II transcription subunit-like protein%2C putative (DUF1216)
AT3G28820	1.18697003117767	0.742883864082346		mediator of RNA polymerase II transcription subunit-like protein%2C putative (DUF1216)
AT3G28830	-0.0128667729919546	1.0		mucin-like protein%2C putative (DUF1216)
AT3G28840	-0.215649655453368	0.991664002459781		hypothetical protein (DUF1216)
AT3G28850	-0.15618519842995	0.876940173963303		Glutaredoxin family protein
AT3G28853				B3 DNA-binding domain protein
AT3G28857	-0.38904744420318	0.939916022158838	PRE5	basic helix-loop-helix (bHLH) DNA-binding family protein
AT3G28860	0.0653903454513164	0.980167419356048	ABCB19	ATP binding cassette subfamily B19
AT3G28870				paired amphipathic helix SIN3-like protein
AT3G28875	0.0442066838312304	1.0		serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit C-like protein
AT3G28880	0.37585498427269	0.719263572819803		serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit
AT3G28890	2.02779557407338	0.0065033154483363	RLP43	receptor like protein 43
AT3G28899				hypothetical protein
AT3G28900	0.0925923775667648	0.974367758564378		Ribosomal protein L34e superfamily protein
AT3G28910	-0.145491743654422	0.775342417397631	MYB30	myb domain protein 30
AT3G28917	0.389033540837507	0.994266682717841	MIF2	mini zinc finger 2
AT3G28918				hypothetical protein
AT3G28920	0.00244275917612586	1.0	HB34	homeobox protein 34
AT3G28922				pectinesterase
AT3G28925	0.490163136908171	1.0		structural maintenance of chromosomes protein
AT3G28930	0.595267826912752	0.00246046481862184	AIG2	AIG2-like (avirulence induced gene) family protein
AT3G28940	0.345713966353967	0.0912061723784254		AIG2-like (avirulence induced gene) family protein
AT3G28950	0.138579849877046	0.684091753483358		AIG2-like (avirulence induced gene) family protein
AT3G28956	-0.0345919381276778	1.0		RNA polymerase II%2C Rpb4%2C core protein
AT3G28958	0.545583417361411	0.976855199111226		Cupredoxin superfamily protein
AT3G28960	0.405136362015762	0.745085641377022		Transmembrane amino acid transporter family protein
AT3G28970	-0.00221673150736544	1.0	AAR3	defective in cullin neddylation protein (DUF298)
AT3G28980	0.335067645549215	1.0		mediator of RNA polymerase II transcription subunit-like protein%2C putative (DUF1216)
AT3G28990	0.0521979543574121	1.0		Plant protein 1589 of unknown function
AT3G29000	-0.944561483691749	0.000425881895679501		Calcium-binding EF-hand family protein
AT3G29010	-0.0114771733832583	1.0		Biotin/lipoate A/B protein ligase family
AT3G29020	-3.65290875181773	0.235718501081806	MYB110	myb domain protein 110
AT3G29030	0.183761901886257	0.84534955602476	EXPA5	expansin A5
AT3G29033				glycine-rich protein
AT3G29034	0.154416462690456	0.753863766384833		transmembrane protein
AT3G29035	-0.027832898463082	1.0	NAC3	NAC domain containing protein 3
AT3G29040				cysteine-rich repeat secretory protein%2C putative (DUF26)
AT3G29050	0.0	1.0		receptor-like protein kinase-like protein
AT3G29060	1.07968194136601	0.871100441438632		EXS (ERD1/XPR1/SYG1) family protein
AT3G29070	0.39955797842163	1.0		emp24/gp25L/p24 family/GOLD family protein
AT3G29075	0.0677491899368759	0.94187148403643		glycine-rich protein
AT3G29080	0.930254783096946	1.0		hypothetical protein
AT3G29090	0.100265524657331	0.849038154518264	PME31	pectin methylesterase 31
AT3G29095				
AT3G29100	0.118209517901802	0.923792963305526	VTI13	vesicle transport V-snare 13
AT3G29110	1.07452542744971	0.147744759606478		Terpenoid cyclases/Protein prenyltransferases superfamily protein
AT3G29130	0.0749847570379043	0.985371532263024		kxDL motif protein
AT3G29140	0.180989513376805	0.983145580368138		hypothetical protein
AT3G29152	0.0521904901803678	1.0		Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein
AT3G29160	-0.0421408998819705	0.980941395014857	KIN11	SNF1 kinase homolog 11
AT3G29170	-0.0612360982527827	0.987279993017767		transmembrane protein (DUF872)
AT3G29173	0.153193810192199	1.0		hypothetical protein
AT3G29180	-0.0491853465606894	1.0		DUF1336 family protein (DUF1336)
AT3G29185	0.0284384676257749	1.0		glutamate NMDA receptor subunit epsilon-1%2C putative (DUF3598)
AT3G29190	0.247863376649819	1.0		Terpenoid cyclases/Protein prenyltransferases superfamily protein
AT3G29200	-0.0480752723626508	0.987279993017767	CM1	chorismate mutase 1
AT3G29230	0.0267107089443101	1.0		Tetratricopeptide repeat (TPR)-like superfamily protein
AT3G29240	0.0259082926990469	1.0		PPR containing protein (DUF179)
AT3G29250	-0.152195345360188	0.891777278306189	SDR4	NAD(P)-binding Rossmann-fold superfamily protein
AT3G29255	3.28776832841903	0.684091753483358		Putative pentacyclic triterpene synthase 7
AT3G29260	0.927775919711179	1.0		NAD(P)-binding Rossmann-fold superfamily protein
AT3G29270	0.0947093447019775	0.804807094962299		RING/U-box superfamily protein
AT3G29280	0.151436976483611	0.876019100706441		hypothetical protein
AT3G29290	-0.0927423581299772	0.896950907626803	emb2076	Pentatricopeptide repeat (PPR) superfamily protein
AT3G29300	0.732136590336423	0.917102106425655		transmembrane protein
AT3G29305	3.50822878416044	0.511498166346775		transmembrane protein
AT3G29310	-0.00888467715253727	1.0		calmodulin-binding protein-like protein
AT3G29320	0.287568128444183	0.500771098112995	PHS1	Glycosyl transferase%2C family 35
AT3G29330	-0.086789725390633	0.991664002459781		zinc finger RNA-binding-like protein
AT3G29340	-1.97535417958159	0.96847387410111		zinc finger (C2H2 type) family protein
AT3G29350	0.164301850558909	0.259916335589424	AHP2	histidine-containing phosphotransmitter 2
AT3G29360	0.00774533452876621	1.0	UGD2	UDP-glucose 6-dehydrogenase family protein
AT3G29370	-0.108925169578265	1.0	P1R3	hypothetical protein
AT3G29375	-0.0985412453358711	0.941917268802893		XH domain-containing protein
AT3G29380	-1.24036660021896	1.0	pBRP2	Cyclin-like family protein
AT3G29385				dentin sialophosphoprotein-like protein
AT3G29390	-0.0295099721122668	1.0	RIK	RS2-interacting KH protein
AT3G29400	-0.0181307085931613	1.0	EXO70E1	exocyst subunit exo70 family protein E1
AT3G29410	0.568858236134663	0.00735924664045648		Terpenoid cyclases/Protein prenyltransferases superfamily protein
AT3G29430	0.775832252832861	0.241226765181472		Terpenoid synthases superfamily protein
AT3G29450				General transcription factor 2-related zinc finger protein
AT3G29455				hypothetical protein
AT3G29560	0.0521904901803689	1.0		hypothetical protein
AT3G29570	0.0521979543574121	1.0		hypothetical protein
AT3G29575	-0.206542711585638	0.946346740042318	AFP3	ABI five binding protein 3
AT3G29580	2.2035340299963	0.744422546450903		MATH domain/coiled-coil protein
AT3G29590	2.435091567626	0.0925227174423278	AT5MAT	HXXXD-type acyl-transferase family protein
AT3G29630	-0.0750302357895501	0.991664002459781		UDP-Glycosyltransferase superfamily protein
AT3G29631				nuclease
AT3G29633	-0.139925185550098	0.994266682717841		hypothetical protein
AT3G29635	-0.191211378695703	0.99666258667986		HXXXD-type acyl-transferase family protein
AT3G29636	0.155386505521508	1.0		transferase-like protein
AT3G29637	-0.221040354496051	1.0		hypothetical protein
AT3G29638	-0.0891628352321312	1.0		General transcription factor 2-related zinc finger protein
AT3G29639	0.301692580846831	0.920041957891803		hypothetical protein
AT3G29644	-0.102545174355686	0.944382218186839		Natural antisense transcript overlaps with AT3G29642
AT3G29645	0.926577094098301	1.0		hypothetical protein
AT3G29670	0.700790550408009	0.033094901310154	PMAT2	HXXXD-type acyl-transferase family protein
AT3G29680	0.455497088723417	0.23166002818141		HXXXD-type acyl-transferase family protein
AT3G29690	0.341363960339348	1.0		HXXXD-type acyl-transferase family protein
AT3G29720				HXXXD-type acyl-transferase family protein
AT3G29740				BTB/POZ domain-containing protein
AT3G29750				Eukaryotic aspartyl protease family protein
AT3G29760	0.110487877676862	0.733838200217407		Haloacid dehalogenase-like hydrolase (HAD) superfamily protein
AT3G29763				General transcription factor 2-related zinc finger protein
AT3G29765				General transcription factor 2-related zinc finger protein
AT3G29770	-0.157133450615888	0.659182735124624	MES11	methyl esterase 11
AT3G29780	0.331958058975976	0.829309970285311	RALFL27	ralf-like 27
AT3G29785				Pol-like polyprotein/retrotransposon
AT3G29790				hypothetical protein
AT3G29791	0.864404597414372	0.991664002459781		hypothetical protein
AT3G29794				zinc finger MYM-type-like protein
AT3G29796				hypothetical protein
AT3G29797				ECA1 gametogenesis family protein (DUF784)
AT3G29800	0.0	1.0		P-loop containing nucleoside triphosphate hydrolases superfamily protein
AT3G29810	-0.409045576164965	0.0403927718724125	COBL2	COBRA-like protein 2 precursor
AT3G29830				F-box/RNI-like superfamily protein
AT3G29970	0.0	1.0		B12D protein
AT3G30160	0.0	1.0		transmembrane protein
AT3G30165	0.0521904901803689	1.0		zinc ion-binding protein
AT3G30180	-0.0215566231298051	1.0	BR6OX2	brassinosteroid-6-oxidase 2
AT3G30200	0.0521979543574118	1.0		Plant transposase (Ptta/En/Spm family)
AT3G30210	-0.211741600112131	1.0	MYB121	myb domain protein 121
AT3G30220				hypothetical protein
AT3G30222				transmembrane protein
AT3G30230				myosin heavy chain-like protein
AT3G30235				General transcription factor 2-related zinc finger protein
AT3G30247				ECA1 gametogenesis family protein (DUF784)
AT3G30260	1.8913000047126	0.249403494878036	AGL79	AGAMOUS-like 79
AT3G30280	2.72025014071156	0.966011803425197		HXXXD-type acyl-transferase family protein
AT3G30290			CYP702A8	cytochrome P450%2C family 702%2C subfamily A%2C polypeptide 8
AT3G30300	0.00817871792227377	1.0		O-fucosyltransferase family protein
AT3G30305	-0.297965701735094	0.994266682717841		hypothetical protein
AT3G30320				hypothetical protein
AT3G30340	-0.501838036938412	1.0	UMAMIT32	nodulin MtN21 /EamA-like transporter family protein
AT3G30345				
AT3G30350	0.569138347723659	0.576295518482751	RGF4	root meristem growth factor-like protein
AT3G30370				MuDR family transposase
AT3G30380	0.14952463087607	0.626750048290756		alpha/beta-Hydrolases superfamily protein
AT3G30383				inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein (DUF784)
AT3G30385				inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein (DUF784)
AT3G30387				inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein (DUF784)
AT3G30390	-0.168886437916414	0.290163389799098		Transmembrane amino acid transporter family protein
AT3G30430				F-box family protein
AT3G30460	-0.196219602490817	0.968062557763484		RING/U-box superfamily protein
AT3G30520				heat shock protein
AT3G30525				nuclease
AT3G30530	0.937955665951962	1.0	bZIP42	basic leucine-zipper 42
AT3G30540				Glycosyl hydrolase superfamily protein
AT3G30580	-0.283873987631186	1.0		hypothetical protein
AT3G30705				transmembrane protein
AT3G30720	0.0774184241136211	0.987279993017767	QQS	qua-quine starch
AT3G30725	-0.16160755989414	1.0	GDU6	glutamine dumper 6
AT3G30730	-0.193301773853496	1.0		hypothetical protein
AT3G30739				hypothetical protein
AT3G30770	0.0673784869093386	1.0		Eukaryotic aspartyl protease family protein
AT3G30775	-0.70484138641924	1.94349682602442e-05	ERD5	Methylenetetrahydrofolate reductase family protein
AT3G30805				Class II aminoacyl-tRNA and biotin synthetases superfamily protein
AT3G30820	0.0	1.0		retrotransposon ORF-1 protein
AT3G30823				hypothetical protein
AT3G30840				hypothetical protein
AT3G30841	0.169181675805753	0.763404109342288		Cofactor-independent phosphoglycerate mutase
AT3G30842	-0.330294404873749	0.968983304439701	ABCG38	pleiotropic drug resistance 10
AT3G30845	1.88836553003415	0.991664002459781		hypothetical protein
AT3G31350				hypothetical protein
AT3G31402				General transcription factor 2-related zinc finger protein
AT3G31430				zinc knuckle (CCHC-type) family protein
AT3G31550				replication protein A1
AT3G31560				hypothetical protein
AT3G31900				ATP-dependent helicase family protein
AT3G31910				Ulp1 protease family protein (DUF1985)
AT3G31925	0.926577094098301	1.0		replication protein A 70 kDa DNA-binding subunit B-like protein
AT3G31950				nucleic acid-binding/zinc ion-binding protein
AT3G32030	0.0932867218876692	0.992911194706523		Terpenoid cyclases/Protein prenyltransferases superfamily protein
AT3G32040	0.600726404234489	0.0578970258749545		Terpenoid synthases superfamily protein
AT3G32047	-0.127486873012269	1.0		Cytochrome P450 superfamily protein
AT3G32050				hypothetical protein
AT3G32090	1.88836553003415	0.991664002459781		WRKY family transcription factor
AT3G32130				non-LTR retroelement reverse transcriptase
AT3G32150				myosin heavy chain-like protein
AT3G32160				hypothetical protein
AT3G32180				hypothetical protein
AT3G32190				myosin heavy chain-like protein
AT3G32200				myosin heavy chain-like protein
AT3G32260				Nucleic acid-binding proteins superfamily
AT3G32280				ATP-dependent helicase family protein
AT3G32330				DNA repair protein-like protein
AT3G32380				Gag-Pol polyprotein/retrotransposon
AT3G32400	1.8883591623844	0.991664002459781		Actin-binding FH2/DRF autoregulatory protein
AT3G32410				actin-binding FH2 (formin-like) protein
AT3G32420				actin-binding FH2 (formin-like) protein
AT3G32896				hypothetical protein
AT3G32904				Myb/SANT-like DNA-binding domain protein
AT3G32920	-0.218427114112291	0.9908996935234		P-loop containing nucleoside triphosphate hydrolases superfamily protein
AT3G32930	0.0887340717593494	0.923792963305526		6%2C7-dimethyl-8-ribityllumazine synthase
AT3G32940	-0.0958282389649766	0.780351777512899		RNA-binding KH domain-containing protein
AT3G32960				hypothetical protein (DUF1985)
AT3G32980	0.101867125741639	0.913440205588611		Peroxidase superfamily protein
AT3G33187				Defensin-like (DEFL) family protein
AT3G33293				myosin heavy chain-like protein
AT3G33393				myosin heavy chain-like protein
AT3G33494				hypothetical protein
AT3G33520	-0.0790372898748042	0.937183552639918	ARP6	actin-related protein 6
AT3G33528	-0.457420207729877	0.90861656243847		hypothetical protein
