locus	log2FoldChange	padj	symbol	description
AT3G06660	0.307501346819088	0.163864822960109		PAPA-1-like family protein / zinc finger (HIT type) family protein
AT3G06665				
AT3G06670	-0.0369055426762582	0.858752573163469		binding protein
AT3G06675				
AT3G06680	0.728850236786439	0.00101984516913153		Ribosomal L29e protein family
AT3G06685				
AT3G06690	-0.688581611369498	0.0464460122111089		putative acyl-coenzyme A oxidase
AT3G06695				
AT3G06700	0.761737341120624	0.00590752155397712		Ribosomal L29e protein family
AT3G06705	0.0	1.0		
AT3G06710	-0.0377433702303217	1.0		E3 ubiquitin ligase
AT3G06715				
AT3G06720	0.00445815218852263	1.0	IMPA-1	importin alpha isoform 1
AT3G06725				
AT3G06730	-0.195690088879265	0.497497492581115	TRX z	Thioredoxin z
AT3G06735				
AT3G06740	0.246554980216436	0.614839793161391	GATA15	GATA transcription factor 15
AT3G06745				
AT3G06750	-0.727312116884657	5.60354905785931e-05		hydroxyproline-rich glycoprotein family protein
AT3G06755				
AT3G06760	-0.70978738997836	7.91098144639336e-08		Drought-responsive family protein
AT3G06765	0.0	1.0		
AT3G06770	-0.657385948274754	0.0391100668950749		Pectin lyase-like superfamily protein
AT3G06775				
AT3G06778	0.748752091556556	0.178910436552506		Chaperone DnaJ-domain superfamily protein
AT3G06780	-0.72673548605328	5.07753806211269e-05		glycine-rich protein
AT3G06785				
AT3G06790	0.224445521926199	0.264626904066126	MORF3	plastid developmental protein DAG
AT3G06795	0.0	1.0		
AT3G06805				
AT3G06810	0.190326555238333	0.318210093753175	IBR3	acyl-CoA dehydrogenase-like protein
AT3G06815	-0.763876405688592	0.963265945323509		
AT3G06820	0.0172827614495992	0.963265945323509	BRCC36B	Mov34/MPN/PAD-1 family protein
AT3G06830				Plant invertase/pectin methylesterase inhibitor superfamily
AT3G06835	0.249257992695979	1.0		
AT3G06840	0.854676978926845	0.0466751602265777		hypothetical protein
AT3G06845				
AT3G06850	0.694530815330952	0.000582888199947637	BCE2	2-oxoacid dehydrogenases acyltransferase family protein
AT3G06855	2.05424391726481	0.855796698183564		
AT3G06860	0.205328205200049	0.205545097607196	MFP2	multifunctional protein 2
AT3G06868	-0.225116337073577	0.902002054166565		vitellogenin-like protein
AT3G06870				proline-rich family protein
AT3G06880	-0.887302648867745	0.000610316871021194		Transducin/WD40 repeat-like superfamily protein
AT3G06890	-0.368421646824391	0.523810011498087		transmembrane protein
AT3G06895				syntaxin KNOLLE-like protein
AT3G06900			U4.2	U4
AT3G06905				
AT3G06910	0.16555382174551	0.459104142537116	ULP1A	UB-like protease 1A
AT3G06915				
AT3G06920	-0.359975918063069	0.32564533674913		Tetratricopeptide repeat (TPR)-like superfamily protein
AT3G06925				
AT3G06930	-0.210841762182407	0.323611504235283	PRMT4B	protein arginine methyltransferase 4B
AT3G06935				
AT3G06945				
AT3G06950	-0.34020740885889	0.232881466771609		Pseudouridine synthase family protein
AT3G06955	-0.366131728548089	0.799165240928943		
AT3G06960	-0.208259948599094	0.189080820900964	PDE320	pigment defective 320
AT3G06962	-2.65798117698171	0.589153192730379		other_RNA
AT3G06970	-0.348934104528825	0.939039696159385		RNA-binding (RRM/RBD/RNP motifs) family protein
AT3G06975	0.0	1.0		
AT3G06980	0.124361575648183	0.598970195816881		DEA(D/H)-box RNA helicase family protein
AT3G06985	-2.67050841363524	0.57487271472089	LCR44	low-molecular-weight cysteine-rich 44
AT3G06990	0.191112168205241	0.754580696516103		Cysteine/Histidine-rich C1 domain family protein
AT3G07000	0.436712101018438	0.369036381052193		Cysteine/Histidine-rich C1 domain family protein
AT3G07005			LCR43	low-molecular-weight cysteine-rich 43
AT3G07010	-0.267430849022288	0.265131015133611		Pectin lyase-like superfamily protein
AT3G07020	-0.245372222507175	0.00958929816818952	SGT	UDP-Glycosyltransferase superfamily protein
AT3G07025				
AT3G07030	-0.0502908918788924	0.861958508870346		Alba DNA/RNA-binding protein
AT3G07040	-1.29724579992137	1.94371260637848e-12	RPM1	NB-ARC domain-containing disease resistance protein
AT3G07045	-1.28410190481685	0.804730723328729		
AT3G07050	0.378803402077179	0.0216989996239836	NSN1	GTP-binding family protein
AT3G07055				
AT3G07060	-0.302885850615331	0.239014408601332	emb1974	NHL domain-containing protein
AT3G07065				
AT3G07070	0.200972631993895	0.912125428216718		Protein kinase superfamily protein
AT3G07075	0.0	1.0		
AT3G07080	-0.0716472814094596	0.907960247246861		EamA-like transporter family
AT3G07085				
AT3G07090	0.296611384084197	0.154829611898967		PPPDE putative thiol peptidase family protein
AT3G07095				
AT3G07100	-0.423353947139818	0.000162943627695289	ERMO2	Sec23/Sec24 protein transport family protein
AT3G07105				Natural antisense transcript overlaps with AT3G45290
AT3G07110	0.190902089851274	0.297268430071257		Ribosomal protein L13 family protein
AT3G07115				
AT3G07120	1.21125268858545	0.246348310300247		RING/U-box superfamily protein
AT3G07125				
AT3G07130	0.450456609462668	0.154999064404996	PAP15	purple acid phosphatase 15
AT3G07135				
AT3G07140	-0.384037334301241	0.0286919311726572		GPI transamidase component Gpi16 subunit family protein
AT3G07150	0.692336603259769	0.37794277505603		amino acid-ligase
AT3G07155				
AT3G07160	-0.269091167678005	0.0231801947092184	GSL10	glucan synthase-like 10
AT3G07165	0.0	1.0		
AT3G07170	0.0199003819148183	0.963265945323509		Sterile alpha motif (SAM) domain-containing protein
AT3G07175				Natural antisense transcript overlaps with AT3G45590
AT3G07180	0.0770532818840781	0.669841244638123		GPI transamidase component PIG-S-like protein
AT3G07185				
AT3G07190	-0.139190379392278	0.554664659985302		B-cell receptor-associated protein 31-like protein
AT3G07195	-1.32803702520728	3.51672115240792e-05		RPM1-interacting protein 4 (RIN4) family protein
AT3G07200	-0.128400632679087	0.762430550265403		RING/U-box superfamily protein
AT3G07205				Natural antisense transcript overlaps with AT3G45600
AT3G07210	-0.124610445439407	0.762009736840955		hypothetical protein
AT3G07215	-0.683287066686197	0.246277272191649		other_RNA
AT3G07220	0.290878983619436	0.208850921826378	FHA2	SMAD/FHA domain-containing protein
AT3G07225				
AT3G07230	0.804347265626262	0.00201974712002212		wound-responsive protein-like protein
AT3G07235				
AT3G07245				
AT3G07250	-0.763876120809196	0.963265945323509		RNA-binding (RRM-RBD-RNP motif) domain nuclear transport factor 2 family protein
AT3G07255	-0.555419783316494	0.906433618646094		nuclear transport factor 2/RNA recognition motif protein
AT3G07260	0.61176119880545	0.803468486190011		SMAD/FHA domain-containing protein
AT3G07265			U6-10p	U6
AT3G07270	-0.175818329773762	0.446675204911333		GTP cyclohydrolase I
AT3G07273	-0.28525745017247	0.354942708404193		hypothetical protein
AT3G07275	1.15967517577314	0.922422145971253		
AT3G07290	-1.06204733182701	0.131463021252046		Pentatricopeptide repeat (PPR) superfamily protein
AT3G07295				
AT3G07300	-0.433995308537837	0.0251219963238788		NagB/RpiA/CoA transferase-like superfamily protein
AT3G07305				Natural antisense transcript overlaps with AT3G45870
AT3G07310	0.233623463393118	0.155974782568585		phosphoserine aminotransferase%2C putative (DUF760)
AT3G07315				Natural antisense transcript overlaps with AT3G45980
AT3G07320	-0.417424470251641	0.0329724944639814		O-Glycosyl hydrolases family 17 protein
AT3G07325	0.0	1.0		
AT3G07330	-0.233011525289128	0.0831656648355635	CSLC6	Cellulose-synthase-like C6
AT3G07335	-1.67172179619715	0.905708661508993		
AT3G07340	-0.208483651855565	0.564609954543109		basic helix-loop-helix (bHLH) DNA-binding superfamily protein
AT3G07345	0.1978642390529	1.0		
AT3G07350	0.24420934155883	0.194381792396678		sulfate/thiosulfate import ATP-binding protein%2C putative (DUF506)
AT3G07355				Natural antisense transcript overlaps with AT3G46220
AT3G07360	-0.551229059214691	0.0598299374528042	PUB9	plant U-box 9
AT3G07365				Natural antisense transcript overlaps with AT3G46230
AT3G07370	0.0589558032605625	0.822339524396412	CHIP	carboxyl terminus of HSC70-interacting protein
AT3G07375				Natural antisense transcript overlaps with AT3G46290
AT3G07380	-0.982871564629354	0.727537740389297		glycosyltransferase family protein (DUF23)
AT3G07385				Natural antisense transcript overlaps with AT3G46300
AT3G07390	-0.920155630300532	5.08835946065467e-06	AIR12	auxin-induced in root cultures-like protein
AT3G07395				
AT3G07400	-0.367343643768221	0.00120969378283984		lipase class 3 family protein
AT3G07405	0.0	1.0		
AT3G07410	0.151186025429951	0.579556976666574	RABA5b	RAB GTPase homolog A5B
AT3G07415				
AT3G07420	0.502355983971191	0.154396823155629	NS2	asparaginyl-tRNA synthetase 2
AT3G07425	2.2456463800696	0.0195739549613782		transmembrane protein
AT3G07430	0.0140371359708186	1.0	YLMG1-1	YGGT family protein
AT3G07435				
AT3G07440	-0.0320882396701339	0.963265945323509		hypothetical protein
AT3G07445	-0.0371159873426345	1.0		
AT3G07450	-2.27548999943456	0.815858055097413		Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein
AT3G07460	-0.406279431470009	0.0609748600456987		transmembrane protein%2C putative (Protein of unknown function%2C DUF538)
AT3G07465				
AT3G07470	-0.215066559136702	0.594364481474072		transmembrane protein%2C putative (Protein of unknown function%2C DUF538)
AT3G07475				
AT3G07480	-0.0900581447961915	0.724479591468533		2Fe-2S ferredoxin-like superfamily protein
AT3G07485	-0.763876405688591	0.963265945323509		
AT3G07490	-0.906444164893758	0.706596369508051	AGD11	ARF-GAP domain 11
AT3G07495	0.0	1.0		
AT3G07500	-0.12881594296231	0.746443098833065		Far-red impaired responsive (FAR1) family protein
AT3G07505	0.648142431503454	0.834205070588139		
AT3G07510	-3.19843430672028	0.646427844650232		maternal effect embryo arrest protein
AT3G07515	-0.649860435507351	0.963265945323509		
AT3G07520	-0.379987087260168	0.075092307093743	GLR1.4	glutamate receptor 1.4
AT3G07522	1.77305462669982	0.533947805683026		hypothetical protein
AT3G07525	-0.361054792696137	0.133646703995618	ATG10	autophagocytosis-associated family protein
AT3G07530	0.0237448277229036	0.981866898393831		integrator complex subunit
AT3G07540	-0.475018174434799	0.258993092650262		Actin-binding FH2 (formin homology 2) family protein
AT3G07545				
AT3G07550	-0.272408757881218	0.157995844001764		RNI-like superfamily protein
AT3G07555				
AT3G07560	-0.201660641419439	0.191081170266037	PEX13	peroxin 13
AT3G07565	0.0575463247667386	0.852029048944816		histone H2A deubiquitinase (DUF3755)
AT3G07568	-0.380194420772514	0.250391869533208		fanconi anemia group D2 protein
AT3G07570	0.0138038213862037	0.987846107237856		Cytochrome b561/ferric reductase transmembrane with DOMON related domain-containing protein
AT3G07580	-0.379372727910401	0.150782021112437		hypothetical protein
AT3G07585				
AT3G07590	0.835638650700883	2.07278730703045e-05		Small nuclear ribonucleoprotein family protein
AT3G07595	0.0	1.0		
AT3G07600	-0.157038772827753	0.945968559372439		Heavy metal transport/detoxification superfamily protein
AT3G07605				Natural antisense transcript overlaps with AT3G46950
AT3G07610	-0.0176714466705904	0.964178060138148	IBM1	Transcription factor jumonji (jmjC) domain-containing protein
AT3G07615				Natural antisense transcript overlaps with AT3G46990
AT3G07620	-0.763885747128605	0.963265945323509		glycosyltransferase
AT3G07625				Natural antisense transcript overlaps with AT3G47000
AT3G07630	0.0693652251084786	0.632809789689361	ADT2	arogenate dehydratase 2
AT3G07635	0.19788593759344	1.0		
AT3G07640	-0.160450388437888	0.560494911346324		period circadian protein
AT3G07645				
AT3G07650	0.167903156873541	0.528917858143895	COL9	CONSTANS-like 9
AT3G07655				
AT3G07660	-0.142846440265596	0.380501237728749		flocculation protein (DUF1296)
AT3G07665				
AT3G07670	-0.244908948759196	0.295412295598449		Rubisco methyltransferase family protein
AT3G07675	-0.925170177317034	0.328129638422097		
AT3G07680	-0.469951564983443	0.011865943693219	p24beta2	emp24/gp25L/p24 family/GOLD family protein
AT3G07685				
AT3G07690	0.477230001798538	0.0032433832473471		6-phosphogluconate dehydrogenase family protein
AT3G07695				
AT3G07700	-0.297544016953594	0.00915773227218008		Protein kinase superfamily protein
AT3G07705				Natural antisense transcript overlaps with AT3G47295
AT3G07710	0.0	1.0		hypothetical protein
AT3G07715	-0.8113018808557	0.755375703804744		
AT3G07720	0.6966879971953	0.163444127788059		Galactose oxidase/kelch repeat superfamily protein
AT3G07725	-0.998114126972246	0.616619514378141		
AT3G07730	0.229422111498444	0.397147545478612		hypothetical protein
AT3G07735	-1.63250161617933	0.72552797536111		
AT3G07740	0.0699542551744125	0.79640451377398	ADA2A	ADA2 2A
AT3G07745				
AT3G07750	0.358733796218429	0.078393242500027		3'-5'-exoribonuclease family protein
AT3G07755				
AT3G07760	0.118821198350132	0.582880584794975		Sterile alpha motif (SAM) domain-containing protein
AT3G07765	0.0	1.0		
AT3G07770	0.0852460516875961	0.831102479953461	Hsp89.1	HEAT SHOCK PROTEIN 89.1
AT3G07775				
AT3G07780	-0.00612891549914011	1.0	OBE1	potyvirus VPg interacting protein (DUF1423)
AT3G07785				Natural antisense transcript overlaps with AT3G47580
AT3G07790	-0.270710421434983	0.0459610084573639		DGCR14-like protein
AT3G07795				Natural antisense transcript overlaps with AT3G47670
AT3G07800	-0.374430662130138	0.139300499748437	TK1a	Thymidine kinase
AT3G07805				Natural antisense transcript overlaps with AT3G47730
AT3G07810	-0.188986931269255	0.214522637869773		RNA-binding (RRM/RBD/RNP motifs) family protein
AT3G07815				
AT3G07820	-2.97731270174329	0.497959346901395		Pectin lyase-like superfamily protein
AT3G07825				Natural antisense transcript overlaps with AT3G47810
AT3G07830				Pectin lyase-like superfamily protein
AT3G07835				Natural antisense transcript overlaps with AT3G47960
AT3G07840				Pectin lyase-like superfamily protein
AT3G07845				
AT3G07850				Pectin lyase-like superfamily protein
AT3G07855				
AT3G07860	0.390765005190132	0.0487324478599845		Ubiquitin-like superfamily protein
AT3G07865				
AT3G07870	0.478453349695084	0.00252319601116898		F-box and associated interaction domains-containing protein
AT3G07875	-0.763879211814521	0.95718771195578		Natural antisense transcript overlaps with AT3G48190
AT3G07880	0.176961399464231	0.244831071018851	SCN1	Immunoglobulin E-set superfamily protein
AT3G07885				Natural antisense transcript overlaps with AT3G48195
AT3G07890	-0.110858082590793	0.53554759791732		Ypt/Rab-GAP domain of gyp1p superfamily protein
AT3G07895	-0.763859563992778	0.963265945323509		
AT3G07900	0.359846379555417	0.775777330095779		O-fucosyltransferase family protein
AT3G07905				
AT3G07910	0.43870544164911	0.0317819355022607		reactive oxygen species modulator-like protein
AT3G07915	0.0	1.0		
AT3G07920	-0.204700051503056	0.968469284988791		Translation initiation factor IF2/IF5
AT3G07925				Natural antisense transcript overlaps with AT3G48320
AT3G07930	0.162304212452642	0.499740444394731		DNA glycosylase superfamily protein
AT3G07935	2.49028627132727	0.539211714362162		
AT3G07940	0.208816424214767	0.342111046643316		Calcium-dependent ARF-type GTPase activating protein family
AT3G07945				
AT3G07950	0.000473213564761822	1.0		rhomboid protein-like protein
AT3G07955				
AT3G07960	-0.468973064581686	0.337468603392583	PIP5K6	Phosphatidylinositol-4-phosphate 5-kinase family protein
AT3G07965				
AT3G07970	0.602523060294423	0.520611147018013	QRT2	Pectin lyase-like superfamily protein
AT3G07975	0.0	1.0		
AT3G07980	-0.51067817901199	0.0074128626055458	MAPKKK6	mitogen-activated protein kinase kinase kinase 6
AT3G07985				
AT3G07990	-0.181300741353788	0.64476346728216	SCPL27	serine carboxypeptidase-like 27
AT3G07995				
AT3G08000	-0.589354374218493	0.114103429627138		RNA-binding (RRM/RBD/RNP motifs) family protein
AT3G08005				
AT3G08010	-0.471468690535041	0.0518014198265883	ATAB2	RNA binding protein
AT3G08020	-0.115242143156241	0.523300402577038		PHD finger family protein
AT3G08025				
AT3G08030	-0.663403456937378	1.28943573133128e-06		DNA-directed RNA polymerase subunit beta (Protein of unknown function%2C DUF642)
AT3G08035				
AT3G08040	0.658150596527172	0.0332722763420271	FRD3	MATE efflux family protein
AT3G08045				Natural antisense transcript overlaps with AT3G49180
AT3G08050				
AT3G08055				
AT3G08060	0.0	1.0		
AT3G08065	0.0735225857799389	0.922170656808939		
AT3G08070				Natural antisense transcript overlaps with AT3G49710
AT3G08075				Natural antisense transcript overlaps with AT3G49720
AT3G08080				
AT3G08085				Natural antisense transcript overlaps with AT3G49900
AT3G08090	-0.643926155104209	0.963265945323509		
AT3G08100				
AT3G08105				
AT3G08110				
AT3G08115	1.09046448963498	0.467452144560536		
AT3G08120				
AT3G08125				
AT3G08130				
AT3G08135	1.15965159108519	0.945968559372439		
AT3G08140				
AT3G08150	-0.763885747128605	0.963265945323509		
AT3G08155				
AT3G08160				
AT3G08165	-0.449241077023354	0.783868079176272		
AT3G08170				Natural antisense transcript overlaps with AT3G50950
AT3G08175				
AT3G08185	2.04558309217608	0.390824652601652		
AT3G08190				
AT3G08195				
AT3G08200	-0.763885747128605	0.963265945323509		
AT3G08205				
AT3G08210				
AT3G08215				Natural antisense transcript overlaps with AT3G51970
AT3G08220				Natural antisense transcript overlaps with AT3G52030
AT3G08225				Natural antisense transcript overlaps with AT3G52040
AT3G08230				Natural antisense transcript overlaps with AT3G52105
AT3G08235				Natural antisense transcript overlaps with AT3G52110
AT3G08240				Natural antisense transcript overlaps with AT3G52120
AT3G08245				Natural antisense transcript overlaps with AT3G52130
AT3G08250				
AT3G08255				
AT3G08260				
AT3G08265				
AT3G08270				
AT3G08275				
AT3G08280				
AT3G08285				
AT3G08290				
AT3G08295				
AT3G08300				Natural antisense transcript overlaps with AT3G52860
AT3G08310				
AT3G08315				
AT3G08325				
AT3G08330				
AT3G08335				
AT3G08340				
AT3G08345	-0.80798117991444	0.876808425695237		
AT3G08350				Natural antisense transcript overlaps with AT3G53530
AT3G08355				
AT3G08360				
AT3G08365				Natural antisense transcript overlaps with AT3G54080
AT3G08370	-0.763891492438596	0.937423925466047		
AT3G08375	0.107550413595121	0.885699264409509		
AT3G08380				
AT3G08390	0.0	1.0		
AT3G08395				
AT3G08400				Natural antisense transcript overlaps with AT3G54490
AT3G08405				Natural antisense transcript overlaps with AT3G54500
AT3G08410	0.0	1.0		
AT3G08415				
AT3G08420				
AT3G08425				Natural antisense transcript overlaps with AT3G54790
AT3G08430				
AT3G08435	-0.763885747128605	0.963265945323509		
AT3G08445	0.122755276898837	0.99065956543526		
AT3G08450				
AT3G08455	2.1575138324054	0.852141699296881		
AT3G08460				
AT3G08465				
AT3G08470				Natural antisense transcript overlaps with AT3G55310
AT3G08475				Natural antisense transcript overlaps with AT3G55320
AT3G08480				Natural antisense transcript overlaps with AT3G55390
AT3G08485				
AT3G08490	1.30252145373203	0.380501237728749		delta-latroinsectotoxin-Lt1a protein
AT3G08495				
AT3G08500	-0.19978521483367	0.963265945323509	MYB83	myb domain protein 83
AT3G08505	-0.0949422943372819	0.913876046829418		zinc finger (CCCH-type/C3HC4-type RING finger) family protein
AT3G08510	0.0136566104592846	0.97894764062501	PLC2	phospholipase C 2
AT3G08515				Natural antisense transcript overlaps with AT3G55520
AT3G08520	0.665253932224251	0.00496203434017937		Ribosomal protein L41 family
AT3G08525				Natural antisense transcript overlaps with AT3G55530
AT3G08530	-0.372827826965423	0.00308347398312075		Clathrin%2C heavy chain
AT3G08535				
AT3G08545				
AT3G08550	-0.110793532964254	0.532110249379546	KOB1	elongation defective 1 protein / ELD1 protein
AT3G08555	0.0	1.0		
AT3G08560	0.436610037646031	0.930407974000179	VHA-E2	vacuolar H+-ATPase subunit E isoform 2
AT3G08565	-1.33072339370554	0.257552422894069		
AT3G08570	0.207234116168777	0.763190480982927		Phototropic-responsive NPH3 family protein
AT3G08575			U5-4	U5
AT3G08580	-0.286128895121192	0.00769301946010548	AAC1	ADP/ATP carrier 1
AT3G08585	-0.624703677104551	0.850328679263363		
AT3G08590	0.144924194312281	0.446297213457846	iPGAM2	Phosphoglycerate mutase%2C 2%2C3-bisphosphoglycerate-independent
AT3G08595	-3.20253503725824	0.426117033512658		
AT3G08600	-0.707287317728427	0.0012075681627296		transmembrane protein%2C putative (DUF1191)
AT3G08605			U5-1b	U5
AT3G08610	0.392819163996634	0.0669536259448983		NADH dehydrogenase ubiquinone 1 alpha subcomplex subunit
AT3G08615			U5-1*	U5
AT3G08620	0.227152323006172	0.351681977493744		RNA-binding KH domain-containing protein
AT3G08630	0.0593457609090063	0.916347756397124		alphavirus core family protein (DUF3411)
AT3G08635				Natural antisense transcript overlaps with AT3G56040
AT3G08636	-0.763869693407271	0.963265945323509		hypothetical protein
AT3G08640	-0.290593506746192	0.209418644020846		alphavirus core family protein (DUF3411)
AT3G08645				Natural antisense transcript overlaps with AT3G56310
AT3G08650	0.0319720686616838	0.951401781363929		ZIP metal ion transporter family
AT3G08655				Natural antisense transcript overlaps with AT3G56450
AT3G08660	-0.13192877688655	0.874367632971607		Phototropic-responsive NPH3 family protein
AT3G08665				Natural antisense transcript overlaps with AT3G56460
AT3G08670	-0.0372273534469709	0.963265945323509		serine/arginine repetitive matrix-like protein
AT3G08675				Natural antisense transcript overlaps with AT3G56470
AT3G08680	-0.187511257293	0.523205983114192		Leucine-rich repeat protein kinase family protein
AT3G08685				Natural antisense transcript overlaps with AT3G56480
AT3G08690	0.273922012022717	0.105252860877787	UBC11	ubiquitin-conjugating enzyme 11
AT3G08695			U2-6	U2
AT3G08700	-1.72755611398609	0.198651318469247	UBC12	ubiquitin-conjugating enzyme 12
AT3G08705				Natural antisense transcript overlaps with AT3G56750
AT3G08710	-0.994846632255435	1.62689794593645e-05	TH9	thioredoxin H-type 9
AT3G08715				
AT3G08720	-1.43590163334844	1.55269855245858e-10	S6K2	serine/threonine protein kinase 2
AT3G08725				
AT3G08730	0.151211423237517	0.372035884201653	PK1	protein-serine kinase 1
AT3G08735			U2-4	U2
AT3G08740	0.120827409716398	0.791863401935257		elongation factor P (EF-P) family protein
AT3G08745				
AT3G08750	-1.36999637657498	0.300861203420274		F-box and associated interaction domains-containing protein
AT3G08755				
AT3G08760	-0.463197840906524	0.000237611612900507	ATSIK	Protein kinase superfamily protein
AT3G08765	-1.67172179619715	0.905708661508993		
AT3G08770	0.434131598606254	0.449877713808311	LTP6	lipid transfer protein 6
AT3G08775				
AT3G08780	0.0862986095221175	0.764856839132231		BRISC complex subunit Abro1-like protein
AT3G08785				Natural antisense transcript overlaps with AT3G56910
AT3G08790	-0.736198919128623	0.942227870672823		ENTH/VHS/GAT family protein
AT3G08795				Natural antisense transcript overlaps with AT3G56940
AT3G08800	0.0440196289009333	0.95687794536725	SIEL	ARM repeat superfamily protein
AT3G08805				Natural antisense transcript overlaps with AT3G56950
AT3G08810	0.304377933239993	0.903562388929831		Galactose oxidase/kelch repeat superfamily protein
AT3G08815				
AT3G08820	0.768088983382192	0.165271400815314		Pentatricopeptide repeat (PPR) superfamily protein
AT3G08825				
AT3G08835				
AT3G08840	0.0523331527920301	0.849277668899543		D-alanine-D-alanine ligase family
AT3G08845				
AT3G08850	-0.334794663557806	0.0182792325131558	RAPTOR1	Regulatory-associated protein of TOR 1
AT3G08855				
AT3G08860	1.78216417923525	2.93619436884676e-15	PYD4	PYRIMIDINE 4
AT3G08870	0.255540043502846	0.595045251574065		Concanavalin A-like lectin protein kinase family protein
AT3G08875				
AT3G08880	-0.638768493631156	0.0670303022865769		plectin-like protein
AT3G08890	0.284211750517253	0.251834302634218		hypothetical protein (Protein of unknown function%2C DUF538)
AT3G08895				Natural antisense transcript overlaps with AT3G57340
AT3G08900	-1.41860349911137	0.297455190752882	RGP3	reversibly glycosylated polypeptide 3
AT3G08905				
AT3G08910	0.306764647878651	0.155873809581735		DNAJ heat shock family protein
AT3G08915				
AT3G08920	0.0514420483549024	0.911202263187028		Rhodanese/Cell cycle control phosphatase superfamily protein
AT3G08925				
AT3G08930	-0.369456825138107	0.0309185817992517		LMBR1-like membrane protein
AT3G08935	-0.763876405688591	0.963265945323509		
AT3G08940	-0.0445380672116035	0.945968559372439	LHCB4.2	light harvesting complex photosystem II
AT3G08943	-0.157430541455641	0.27878230697948		ARM repeat superfamily protein
AT3G08945			U2-2*	U2
AT3G08947	0.13657522979069	0.634899964106256		ARM repeat superfamily protein
AT3G08950	0.133578741876784	0.635983271705675	HCC1	electron transport SCO1/SenC family protein
AT3G08960	-0.399700778838791	0.0107640339843464		ARM repeat superfamily protein
AT3G08965				
AT3G08970	0.399117007401136	0.272777084460569	ATERDJ3A	DNAJ heat shock N-terminal domain-containing protein
AT3G08975				Natural antisense transcript overlaps with AT3G57710
AT3G08980	-0.75087136775682	0.084599702940668		Peptidase S24/S26A/S26B/S26C family protein
AT3G08985	-3.18868179615379	0.433263297346929		
AT3G08990	0.0521767054570734	0.963265945323509		Yippee family putative zinc-binding protein
AT3G09000	-0.0987442845295713	0.76993868365981		proline-rich family protein
AT3G09005			U2-3	U2
AT3G09010	0.0307937225309703	0.968956201945509		Protein kinase superfamily protein
AT3G09015	-0.763885747128605	0.963265945323509		
AT3G09020	-0.275922820518088	0.441227291860694		alpha 1%2C4-glycosyltransferase family protein
AT3G09025				
AT3G09030	0.200671127318482	0.450744319880271		BTB/POZ domain-containing protein
AT3G09032	-0.232191275818047	0.750655982883037		josephin-like protein
AT3G09035	-0.198422010702382	0.358732986308523		Concanavalin A-like lectin family protein
AT3G09040	-0.356827911198953	0.314979650792365		Pentatricopeptide repeat (PPR) superfamily protein
AT3G09045				
AT3G09050	-0.13826606530186	0.807145015713028		8-amino-7-oxononanoate synthase
AT3G09055				hypothetical protein
AT3G09060	0.363030777296033	0.287226608309379		Pentatricopeptide repeat (PPR) superfamily protein
AT3G09065	0.0	1.0		
AT3G09070	0.868625600493614	0.000428115015468698	OPS	LOW protein: UPF0503-like protein%2C putative (DUF740)
AT3G09075	-0.763875649512608	0.963265945323509		
AT3G09080	0.0526890231794791	1.0		Transducin/WD40 repeat-like superfamily protein
AT3G09085	-0.196302779375524	0.695294335792058		transmembrane protein (DUF962)
AT3G09090	-0.0928785637752836	0.482006537867467	DEX1	defective in exine formation protein (DEX1)
AT3G09095	-1.76348547056253	0.817077608506684		
AT3G09100	0.166744667940273	0.309217183429129		mRNA capping enzyme family protein
AT3G09105	0.0	1.0		
AT3G09110	1.95636331799352	0.872937604475557		hypothetical protein (DUF674)
AT3G09115				
AT3G09120				hypothetical protein (DUF674)
AT3G09125				
AT3G09130				hypothetical protein
AT3G09135				Natural antisense transcript overlaps with AT3G58540
AT3G09140				hypothetical protein (DUF674)
AT3G09145				Natural antisense transcript overlaps with AT3G58710
AT3G09150	-0.081009363508235	0.902002054166565	HY2	phytochromobilin:ferredoxin oxidoreductase%2C chloroplast / phytochromobilin synthase (HY2)
AT3G09155				Natural antisense transcript overlaps with AT3G58780
AT3G09160	0.431949710684376	0.371133945312029		RNA-binding (RRM/RBD/RNP motifs) family protein
AT3G09162	0.513786874144226	0.123851329940236		hypothetical protein
AT3G09175				Natural antisense transcript overlaps with AT3G59040
AT3G09180	-0.0905836303509364	0.797530784064071		mediator of RNA polymerase II transcription subunit
AT3G09185	-0.542936430003255	0.898340234581035		
AT3G09190	0.0281464023664253	0.998473640031228		Concanavalin A-like lectin family protein
AT3G09195				
AT3G09200	0.134625543250665	0.648585250401513		Ribosomal protein L10 family protein
AT3G09205	0.0	1.0		
AT3G09210	-0.0113830043228991	1.0	PTAC13	plastid transcriptionally active 13
AT3G09215				
AT3G09220	0.322212143695942	0.599288054558362	LAC7	laccase 7
AT3G09225				
AT3G09230	0.728177139389387	0.000149249217501119	MYB1	myb domain protein 1
AT3G09240	0.50407694590999	0.362815920917258	BSK9	kinase with tetratricopeptide repeat domain-containing protein
AT3G09245	-1.97903752925837	0.600715444960863		
AT3G09250	-0.220441939312173	0.372893904429662		Nuclear transport factor 2 (NTF2) family protein
AT3G09255				
AT3G09260	-0.0919281393047078	0.880546723812486	PYK10	Glycosyl hydrolase superfamily protein
AT3G09265	-0.682429223374329	0.970303766075724		
